data,municipio,estado,bioma,avg_numero_dias_sem_chuva,avg_precipitacao,avg_risco_fogo,avg_frp
2024-01-16,IPIRANGA DO NORTE,MATO GROSSO,Amazônia,0.5,23.0,1.0,358.0
2024-01-16,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Amazônia,0.0,0.0,1.0,352.75
2024-01-16,SÃO JOSÉ DO XINGU,MATO GROSSO,Amazônia,0.0,143.67,2.5,370.5
2024-01-16,ITANHANGÁ,MATO GROSSO,Amazônia,0.0,242.0,0.0,115.0
2024-01-16,CHAPADA DOS GUIMARÃES,MATO GROSSO,Cerrado,1.0,313.0,1.0,94.0
2024-01-16,SAPEZAL,MATO GROSSO,Cerrado,1.4,31.8,1.8,199.4
2024-01-16,JACIARA,MATO GROSSO,Cerrado,0.0,755.0,0.0,14.0
2024-01-16,CÁCERES,MATO GROSSO,Pantanal,3.5,30.67,11.33,118.33
2024-01-16,SERRA NOVA DOURADA,MATO GROSSO,Cerrado,0.0,11.5,1.0,95.83
2024-01-16,NOVA MARINGÁ,MATO GROSSO,Amazônia,0.04,300.86,0.29,730.67
2024-01-16,NOVA MARINGÁ,MATO GROSSO,Cerrado,1.0,60.0,2.0,423.0
2024-01-16,MARCELÂNDIA,MATO GROSSO,Amazônia,1.11,3.5,0.44,72.78
2024-01-16,ITAÚBA,MATO GROSSO,Amazônia,1.25,0.0,6.5,38.5
2024-01-16,NOSSA SENHORA DO LIVRAMENTO,MATO GROSSO,Cerrado,2.0,707.75,5.0,61.0
2024-01-16,MATUPÁ,MATO GROSSO,Amazônia,1.0,78.0,2.0,37.5
2024-01-16,COMODORO,MATO GROSSO,Amazônia,1.0,52.5,11.0,160.5
2024-01-16,JUARA,MATO GROSSO,Amazônia,0.38,92.54,2.31,94.38
2024-01-16,CLÁUDIA,MATO GROSSO,Amazônia,0.0,0.0,0.0,27.0
2024-01-16,SORRISO,MATO GROSSO,Amazônia,3.0,0.0,0.03,252.76
2024-01-16,ALTA FLORESTA,MATO GROSSO,Amazônia,2.0,4.8,2.0,73.8
2024-01-16,NOVA MONTE VERDE,MATO GROSSO,Amazônia,2.0,0.0,6.0,187.0
2024-01-16,TABAPORÃ,MATO GROSSO,Amazônia,1.33,42.33,1.0,379.33
2024-01-16,GUARANTÃ DO NORTE,MATO GROSSO,Amazônia,2.0,0.0,0.0,39.0
2024-01-16,BARRA DO GARÇAS,MATO GROSSO,Cerrado,0.0,0.0,1.14,46.14
2024-01-16,NOVA BANDEIRANTES,MATO GROSSO,Amazônia,0.88,59.63,3.63,64.38
2024-01-16,GAÚCHA DO NORTE,MATO GROSSO,Cerrado,0.0,11.25,0.0,58.5
2024-01-16,GAÚCHA DO NORTE,MATO GROSSO,Amazônia,0.0,4.64,0.24,86.28
2024-01-16,PEIXOTO DE AZEVEDO,MATO GROSSO,Amazônia,2.0,58.4,3.9,52.6
2024-01-16,TANGARÁ DA SERRA,MATO GROSSO,Cerrado,1.93,0.0,2.14,94.71
2024-01-16,CONFRESA,MATO GROSSO,Amazônia,1.0,72.5,4.75,45.0
2024-01-16,JUÍNA,MATO GROSSO,Cerrado,1.09,13.82,5.09,78.73
2024-01-16,JUÍNA,MATO GROSSO,Amazônia,0.0,115.0,5.0,179.0
2024-01-16,BARRO ALTO,GOIÁS,Cerrado,0.0,30.0,0.0,77.0
2024-01-16,ACREÚNA,GOIÁS,Cerrado,1.0,174.5,1.5,84.0
2024-01-16,COCALZINHO DE GOIÁS,GOIÁS,Cerrado,0.0,488.0,0.0,19.0
2024-01-16,MONTES CLAROS DE GOIÁS,GOIÁS,Cerrado,1.0,88.0,3.0,414.0
2024-01-16,JUSSARA,GOIÁS,Cerrado,1.0,196.5,2.0,34.0
2024-01-16,IACIARA,GOIÁS,Cerrado,2.0,47.0,1.0,10.0
2024-01-16,GUARANI DE GOIÁS,GOIÁS,Cerrado,0.0,3.0,0.5,88.5
2024-01-16,SIMOLÂNDIA,GOIÁS,Cerrado,0.0,118.0,2.0,14.0
2024-01-16,FLORES DE GOIÁS,GOIÁS,Cerrado,0.0,55.0,0.5,33.0
2024-01-16,EDÉIA,GOIÁS,Cerrado,0.0,60.0,3.0,85.0
2024-01-16,SÃO MIGUEL DO ARAGUAIA,GOIÁS,Cerrado,0.0,1540.0,0.0,49.0
2024-01-16,CATALÃO,GOIÁS,Cerrado,0.0,0.0,1.0,58.0
2024-01-16,NOVA CRIXÁS,GOIÁS,Cerrado,0.0,20.0,0.0,127.5
2024-01-16,CORUMBAÍBA,GOIÁS,Mata Atlântica,0.0,120.0,9.0,77.0
2024-01-16,PARAÚNA,GOIÁS,Cerrado,1.0,37.5,0.5,207.25
2024-01-16,MUTUNÓPOLIS,GOIÁS,Cerrado,0.0,31.86,0.0,62.14
2024-01-16,JARAGUÁ,GOIÁS,Cerrado,1.0,528.5,0.0,65.5
2024-01-16,CAMPINAÇU,GOIÁS,Cerrado,0.0,47.0,0.0,89.0
2024-01-16,FORMOSA,GOIÁS,Cerrado,0.0,253.0,0.0,5.0
2024-01-16,SÃO DOMINGOS,GOIÁS,Cerrado,0.0,136.67,0.0,30.33
2024-01-16,NOVO BRASIL,GOIÁS,Cerrado,2.0,92.0,4.0,88.0
2024-01-16,RIO VERDE,GOIÁS,Cerrado,0.0,0.0,0.0,116.0
2024-01-16,APARECIDA DE GOIÂNIA,GOIÁS,Cerrado,0.0,66.0,0.0,71.0
2024-01-16,IPAMERI,GOIÁS,Cerrado,0.0,0.0,1.0,53.5
2024-01-16,BRASÍLIA,DISTRITO FEDERAL,Cerrado,0.0,0.0,0.0,16.33
2024-01-17,SÃO MIGUEL DO GUAPORÉ,RONDÔNIA,Amazônia,0.0,486.5,1.0,20.0
2024-01-17,MACHADINHO D'OESTE,RONDÔNIA,Amazônia,0.22,2167.78,0.0,10.56
2024-01-17,ALTO PARAÍSO,RONDÔNIA,Amazônia,1.89,1520.44,0.0,72.11
2024-01-17,CHUPINGUAIA,RONDÔNIA,Amazônia,0.0,195.0,6.0,90.0
2024-01-17,PIMENTEIRAS DO OESTE,RONDÔNIA,Amazônia,0.0,867.0,0.0,87.0
2024-01-17,PIMENTA BUENO,RONDÔNIA,Amazônia,0.0,339.0,0.0,6.0
2024-01-17,PORTO VELHO,RONDÔNIA,Amazônia,0.5,542.75,0.0,48.5
2024-01-17,VALE DO ANARI,RONDÔNIA,Amazônia,0.0,1010.0,0.0,19.0
2024-01-17,SÃO GABRIEL DA CACHOEIRA,AMAZONAS,Amazônia,0.5,116.5,0.0,57.5
2024-01-17,NOVO ARIPUANÃ,AMAZONAS,Amazônia,2.0,0.0,0.0,23.0
2024-01-17,MANAQUIRI,AMAZONAS,Amazônia,2.0,0.0,7.0,50.0
2024-01-17,BORBA,AMAZONAS,Amazônia,2.0,0.0,0.0,54.5
2024-01-17,AUTAZES,AMAZONAS,Amazônia,0.0,0.0,0.0,27.0
2024-01-17,JAPURÁ,AMAZONAS,Amazônia,0.0,0.0,0.0,52.0
2024-01-17,PARINTINS,AMAZONAS,Amazônia,2.0,20.0,0.0,31.0
2024-01-17,CAREIRO,AMAZONAS,Amazônia,2.0,0.0,0.0,65.0
2024-01-17,MAUÉS,AMAZONAS,Amazônia,0.25,215.5,0.0,88.5
2024-01-17,TEFÉ,AMAZONAS,Amazônia,2.0,0.0,0.0,23.0
2024-01-17,ITACOATIARA,AMAZONAS,Amazônia,0.0,0.0,0.0,58.5
2024-01-17,SÃO SEBASTIÃO DO UATUMÃ,AMAZONAS,Amazônia,3.0,0.0,0.0,74.0
2024-01-17,NOVO AIRÃO,AMAZONAS,Amazônia,2.0,0.0,0.0,40.0
2024-01-17,TONANTINS,AMAZONAS,Amazônia,2.0,220.33,0.0,92.33
2024-01-17,MANICORÉ,AMAZONAS,Amazônia,2.0,28.0,0.0,75.0
2024-01-17,APUÍ,AMAZONAS,Amazônia,1.5,105.62,0.0,112.62
2024-01-17,BARCELOS,AMAZONAS,Amazônia,8.88,0.0,97.58,165.79
2024-01-17,SILVES,AMAZONAS,Amazônia,1.0,0.0,0.0,97.0
2024-01-17,HUMAITÁ,AMAZONAS,Amazônia,1.0,69.5,0.0,73.0
2024-01-17,NHAMUNDÁ,AMAZONAS,Amazônia,1.0,5.0,0.0,46.5
2024-01-17,URUCARÁ,AMAZONAS,Amazônia,0.0,0.0,0.0,56.0
2024-01-17,BOA VISTA,RORAIMA,Amazônia,18.93,0.0,100.0,109.69
2024-01-17,NORMANDIA,RORAIMA,Amazônia,13.43,0.0,100.0,432.61
2024-01-17,BONFIM,RORAIMA,Amazônia,9.04,0.0,99.8,350.59
2024-01-17,UIRAMUTÃ,RORAIMA,Amazônia,11.17,0.0,100.0,548.67
2024-01-17,PACARAIMA,RORAIMA,Amazônia,11.59,0.52,79.13,297.37
2024-01-17,CARACARAÍ,RORAIMA,Amazônia,2.28,3.79,79.45,122.1
2024-01-17,RORAINÓPOLIS,RORAIMA,Amazônia,2.0,0.0,36.0,46.0
2024-01-17,IRACEMA,RORAIMA,Amazônia,6.0,20.0,80.8,7.2
2024-01-17,AMAJARI,RORAIMA,Amazônia,10.46,3.17,95.45,275.98
2024-01-17,ALTO ALEGRE,RORAIMA,Amazônia,13.67,0.0,93.0,40.0
2024-01-17,MUCAJAÍ,RORAIMA,Amazônia,10.38,3.75,90.63,621.75
2024-01-17,VITÓRIA DO XINGU,PARÁ,Amazônia,0.5,257.0,27.0,33.5
2024-01-17,BELTERRA,PARÁ,Amazônia,2.0,17.29,4.29,90.86
2024-01-17,BRAGANÇA,PARÁ,Amazônia,0.25,69.0,3.0,118.5
2024-01-17,PORTEL,PARÁ,Amazônia,1.5,87.5,34.25,50.75
2024-01-17,IRITUIA,PARÁ,Amazônia,0.0,10.0,1.0,83.0
2024-01-17,BAIÃO,PARÁ,Amazônia,0.0,220.25,12.75,87.5
2024-01-17,SÃO MIGUEL DO GUAMÁ,PARÁ,Amazônia,0.0,10.0,0.0,29.0
2024-01-17,SANTA MARIA DAS BARREIRAS,PARÁ,Amazônia,0.29,260.14,0.29,66.86
2024-01-17,ORIXIMINÁ,PARÁ,Amazônia,0.0,10.0,0.0,87.0
2024-01-17,BRASIL NOVO,PARÁ,Amazônia,0.86,57.29,49.71,94.86
2024-01-17,ULIANÓPOLIS,PARÁ,Amazônia,0.16,26.32,2.53,121.79
2024-01-17,MONTE ALEGRE,PARÁ,Amazônia,1.81,0.0,44.89,141.32
2024-01-17,CONCÓRDIA DO PARÁ,PARÁ,Amazônia,0.0,39.33,0.0,397.67
2024-01-17,NOVO REPARTIMENTO,PARÁ,Amazônia,1.57,107.57,43.0,117.14
2024-01-17,CUMARU DO NORTE,PARÁ,Amazônia,0.5,82.0,1.0,128.0
2024-01-17,ACARÁ,PARÁ,Amazônia,0.0,143.0,0.0,47.5
2024-01-17,MARACANÃ,PARÁ,Amazônia,0.0,0.0,0.0,68.5
2024-01-17,URUARÁ,PARÁ,Amazônia,2.14,61.48,7.71,84.67
2024-01-17,PEIXE-BOI,PARÁ,Amazônia,0.0,0.0,0.25,96.5
2024-01-17,FLORESTA DO ARAGUAIA,PARÁ,Amazônia,0.0,924.2,1.6,60.2
2024-01-17,AVEIRO,PARÁ,Amazônia,2.0,10.0,0.0,89.67
2024-01-17,SÃO FRANCISCO DO PARÁ,PARÁ,Amazônia,0.0,23.0,0.0,53.0
2024-01-17,ÓBIDOS,PARÁ,Amazônia,0.0,5.71,0.0,119.29
2024-01-17,BREU BRANCO,PARÁ,Amazônia,0.36,38.79,46.93,56.57
2024-01-17,ALMEIRIM,PARÁ,Amazônia,0.0,0.0,17.0,139.0
2024-01-17,CAPITÃO POÇO,PARÁ,Amazônia,0.0,286.6,1.4,53.0
2024-01-17,GARRAFÃO DO NORTE,PARÁ,Amazônia,1.0,106.67,2.67,41.67
2024-01-17,RIO MARIA,PARÁ,Amazônia,2.0,1028.0,0.0,146.5
2024-01-17,PLACAS,PARÁ,Amazônia,1.96,106.56,4.68,80.68
2024-01-17,PORTO DE MOZ,PARÁ,Amazônia,2.35,19.95,36.9,125.3
2024-01-17,GOIANÉSIA DO PARÁ,PARÁ,Amazônia,2.29,45.18,7.82,196.06
2024-01-17,ITAITUBA,PARÁ,Amazônia,0.0,434.38,0.0,30.69
2024-01-17,OURÉM,PARÁ,Amazônia,0.0,8.0,1.0,49.0
2024-01-17,SÃO DOMINGOS DO CAPIM,PARÁ,Amazônia,0.0,20.0,0.0,56.0
2024-01-17,CURUÁ,PARÁ,Amazônia,0.5,20.0,0.0,83.5
2024-01-17,TERRA SANTA,PARÁ,Amazônia,0.0,0.0,0.0,86.0
2024-01-17,RONDON DO PARÁ,PARÁ,Amazônia,0.45,143.59,0.86,21.86
2024-01-17,SÃO JOÃO DE PIRABAS,PARÁ,Amazônia,1.0,0.0,0.83,162.0
2024-01-17,RURÓPOLIS,PARÁ,Amazônia,1.5,76.41,0.14,93.14
2024-01-17,SANTANA DO ARAGUAIA,PARÁ,Amazônia,2.0,258.25,0.0,86.5
2024-01-17,MARAPANIM,PARÁ,Amazônia,0.0,7.5,0.0,68.5
2024-01-17,CAMETÁ,PARÁ,Amazônia,1.0,0.0,1.67,284.33
2024-01-17,BONITO,PARÁ,Amazônia,0.0,8.0,0.0,34.8
2024-01-17,TOMÉ-AÇU,PARÁ,Amazônia,1.0,55.25,2.25,80.75
2024-01-17,NOVA ESPERANÇA DO PIRIÁ,PARÁ,Amazônia,0.08,386.92,0.08,97.5
2024-01-17,CURUÇÁ,PARÁ,Amazônia,0.0,0.0,0.0,65.0
2024-01-17,ALTAMIRA,PARÁ,Amazônia,0.0,120.0,0.0,90.0
2024-01-17,ANAPU,PARÁ,Amazônia,2.09,185.0,55.18,107.36
2024-01-17,MOJU,PARÁ,Amazônia,0.36,25.55,1.18,242.36
2024-01-17,CASTANHAL,PARÁ,Amazônia,0.0,0.0,0.0,68.0
2024-01-17,TRACUATEUA,PARÁ,Amazônia,0.5,57.0,2.5,71.0
2024-01-17,MEDICILÂNDIA,PARÁ,Amazônia,2.0,20.0,53.5,52.5
2024-01-17,PACAJÁ,PARÁ,Amazônia,3.46,36.62,56.0,139.23
2024-01-17,TRAIRÃO,PARÁ,Amazônia,0.0,375.4,0.0,85.2
2024-01-17,VISEU,PARÁ,Amazônia,0.5,0.0,16.25,58.0
2024-01-17,PRAINHA,PARÁ,Amazônia,0.81,0.0,3.63,125.15
2024-01-17,ITUPIRANGA,PARÁ,Amazônia,0.0,2274.0,0.0,0.0
2024-01-17,DOM ELISEU,PARÁ,Amazônia,0.53,42.88,1.29,30.47
2024-01-17,SENADOR JOSÉ PORFÍRIO,PARÁ,Amazônia,0.56,225.67,8.89,57.89
2024-01-17,PARAGOMINAS,PARÁ,Amazônia,0.18,158.91,6.27,87.36
2024-01-17,IGARAPÉ-AÇU,PARÁ,Amazônia,1.0,110.0,0.0,34.5
2024-01-17,SÃO FÉLIX DO XINGU,PARÁ,Amazônia,0.4,117.9,3.9,72.4
2024-01-17,AUGUSTO CORRÊA,PARÁ,Amazônia,2.0,0.0,1.25,117.25
2024-01-17,MOJUÍ DOS CAMPOS,PARÁ,Amazônia,2.25,56.56,7.36,183.92
2024-01-17,CONCEIÇÃO DO ARAGUAIA,PARÁ,Amazônia,1.0,1165.13,0.38,47.63
2024-01-17,ALENQUER,PARÁ,Amazônia,2.59,0.0,21.11,84.76
2024-01-17,SANTARÉM,PARÁ,Amazônia,1.87,5.0,15.96,86.79
2024-01-17,CAPANEMA,PARÁ,Amazônia,0.0,0.0,0.0,129.5
2024-01-17,SANTA LUZIA DO PARÁ,PARÁ,Amazônia,1.0,154.0,0.67,41.0
2024-01-17,DIANÓPOLIS,TOCANTINS,Cerrado,2.0,10.0,0.0,51.0
2024-01-17,ARRAIAS,TOCANTINS,Cerrado,1.0,161.0,0.0,58.0
2024-01-17,ARAGUACEMA,TOCANTINS,Cerrado,0.0,564.0,0.0,49.0
2024-01-17,GOIANORTE,TOCANTINS,Cerrado,0.0,488.0,0.0,42.0
2024-01-17,COUTO MAGALHÃES,TOCANTINS,Cerrado,1.0,1580.0,0.0,81.25
2024-01-17,PEDRO AFONSO,TOCANTINS,Cerrado,0.0,230.0,0.0,211.0
2024-01-17,NATIVIDADE,TOCANTINS,Cerrado,0.0,254.0,0.0,60.0
2024-01-17,LAGOA DA CONFUSÃO,TOCANTINS,Cerrado,0.0,1212.0,0.0,68.0
2024-01-17,MURICILÂNDIA,TOCANTINS,Amazônia,0.0,2365.0,0.0,47.0
2024-01-17,BERNARDO SAYÃO,TOCANTINS,Amazônia,0.0,1114.0,0.0,56.0
2024-01-17,DUERÉ,TOCANTINS,Cerrado,0.0,1374.33,0.0,90.11
2024-01-17,PALMEIRÓPOLIS,TOCANTINS,Cerrado,1.0,82.0,0.0,21.0
2024-01-17,ALMAS,TOCANTINS,Cerrado,0.0,1103.0,0.0,34.0
2024-01-17,SANDOLÂNDIA,TOCANTINS,Cerrado,0.0,487.5,1.0,14.5
2024-01-17,SANTA FÉ DO ARAGUAIA,TOCANTINS,Amazônia,0.0,2267.0,0.0,99.0
2024-01-17,PAU D'ARCO,TOCANTINS,Amazônia,0.0,2301.0,0.0,56.0
2024-01-17,TAIPAS DO TOCANTINS,TOCANTINS,Cerrado,0.0,0.0,0.0,41.0
2024-01-17,ARAGUAÇU,TOCANTINS,Cerrado,1.0,64.5,1.0,30.0
2024-01-17,SANTA RITA DO TOCANTINS,TOCANTINS,Cerrado,0.0,1681.0,0.0,78.0
2024-01-17,PEIXE,TOCANTINS,Cerrado,0.0,1540.5,0.0,60.0
2024-01-17,RIO DA CONCEIÇÃO,TOCANTINS,Cerrado,0.0,315.5,0.0,21.0
2024-01-17,CHAPADA DA NATIVIDADE,TOCANTINS,Cerrado,0.0,1304.0,0.0,148.0
2024-01-17,JAÚ DO TOCANTINS,TOCANTINS,Cerrado,0.0,747.0,0.0,32.0
2024-01-17,PONTE ALTA DO TOCANTINS,TOCANTINS,Cerrado,0.0,1503.0,0.0,48.0
2024-01-17,ABREULÂNDIA,TOCANTINS,Cerrado,0.0,1434.0,0.0,13.0
2024-01-17,ITACAJÁ,TOCANTINS,Cerrado,1.0,816.0,0.0,49.0
2024-01-17,PUGMIL,TOCANTINS,Cerrado,0.0,1950.67,0.0,108.33
2024-01-17,SÃO VALÉRIO,TOCANTINS,Cerrado,0.0,1475.0,0.0,113.5
2024-01-17,PORTO NACIONAL,TOCANTINS,Cerrado,0.0,1811.0,0.0,96.0
2024-01-17,SÃO SALVADOR DO TOCANTINS,TOCANTINS,Cerrado,0.0,811.0,0.0,46.0
2024-01-17,PALMEIRANTE,TOCANTINS,Cerrado,2.0,440.0,0.0,49.0
2024-01-17,PIUM,TOCANTINS,Cerrado,1.0,2182.2,0.0,118.8
2024-01-17,SENADOR ALEXANDRE COSTA,MARANHÃO,Cerrado,1.0,115.12,0.0,218.13
2024-01-17,MATÕES DO NORTE,MARANHÃO,Cerrado,1.0,482.67,0.0,73.22
2024-01-17,CODÓ,MARANHÃO,Cerrado,0.0,23.33,0.0,66.56
2024-01-17,ALTO PARNAÍBA,MARANHÃO,Cerrado,1.0,176.0,3.0,156.0
2024-01-17,SANTANA DO MARANHÃO,MARANHÃO,Cerrado,1.0,305.0,1.0,42.0
2024-01-17,PERITORÓ,MARANHÃO,Cerrado,0.0,10.0,0.0,74.33
2024-01-17,MATA ROMA,MARANHÃO,Cerrado,0.0,508.5,0.0,42.0
2024-01-17,SERRANO DO MARANHÃO,MARANHÃO,Amazônia,0.0,20.0,12.25,108.75
2024-01-17,BENEDITO LEITE,MARANHÃO,Cerrado,3.0,0.0,4.5,29.5
2024-01-17,PEDREIRAS,MARANHÃO,Cerrado,0.0,76.0,0.0,83.0
2024-01-17,COROATÁ,MARANHÃO,Cerrado,1.46,198.62,0.0,200.54
2024-01-17,GOVERNADOR LUIZ ROCHA,MARANHÃO,Cerrado,1.33,241.67,0.33,165.33
2024-01-17,TUNTUM,MARANHÃO,Cerrado,0.0,32.07,0.0,101.93
2024-01-17,SANTA LUZIA,MARANHÃO,Amazônia,0.0,46.2,0.0,56.8
2024-01-17,ITAPECURU MIRIM,MARANHÃO,Cerrado,2.0,811.0,0.0,65.0
2024-01-17,SANTA FILOMENA DO MARANHÃO,MARANHÃO,Cerrado,0.0,10.0,0.0,41.0
2024-01-17,LAGOA DO MATO,MARANHÃO,Cerrado,0.0,0.0,0.5,11.5
2024-01-17,CEDRAL,MARANHÃO,Amazônia,0.0,0.0,3.0,123.5
2024-01-17,AMAPÁ DO MARANHÃO,MARANHÃO,Amazônia,2.0,0.0,25.0,13.0
2024-01-17,GOVERNADOR NEWTON BELLO,MARANHÃO,Amazônia,0.0,31.67,1.0,52.67
2024-01-17,GUIMARÃES,MARANHÃO,Amazônia,0.0,0.0,3.0,69.0
2024-01-17,CÂNDIDO MENDES,MARANHÃO,Amazônia,0.75,7.5,15.5,88.75
2024-01-17,ALDEIAS ALTAS,MARANHÃO,Cerrado,0.0,0.25,0.0,106.5
2024-01-17,MIRADOR,MARANHÃO,Cerrado,1.4,12.0,0.8,64.0
2024-01-17,ITINGA DO MARANHÃO,MARANHÃO,Amazônia,0.5,67.29,2.64,155.21
2024-01-17,BREJO,MARANHÃO,Cerrado,1.2,336.4,0.0,84.0
2024-01-17,PRESIDENTE SARNEY,MARANHÃO,Amazônia,0.0,10.0,3.0,72.0
2024-01-17,AÇAILÂNDIA,MARANHÃO,Amazônia,0.5,264.83,0.83,40.5
2024-01-17,SANTA LUZIA DO PARUÁ,MARANHÃO,Amazônia,0.0,104.57,1.0,141.0
2024-01-17,URBANO SANTOS,MARANHÃO,Cerrado,1.95,563.57,0.0,859.9
2024-01-17,APICUM-AÇU,MARANHÃO,Amazônia,1.0,43.0,3.0,268.0
2024-01-17,TIMBIRAS,MARANHÃO,Cerrado,0.0,0.0,0.0,24.5
2024-01-17,GOVERNADOR NUNES FREIRE,MARANHÃO,Amazônia,0.0,0.0,44.0,55.0
2024-01-17,BARRA DO CORDA,MARANHÃO,Cerrado,1.0,460.13,0.0,53.63
2024-01-17,PASTOS BONS,MARANHÃO,Cerrado,2.3,0.0,0.0,83.8
2024-01-17,JATOBÁ,MARANHÃO,Cerrado,0.0,200.0,0.0,61.0
2024-01-17,LAGOA GRANDE DO MARANHÃO,MARANHÃO,Cerrado,0.0,533.0,0.0,78.0
2024-01-17,LAGO DA PEDRA,MARANHÃO,Cerrado,0.0,318.5,0.0,54.0
2024-01-17,COELHO NETO,MARANHÃO,Cerrado,0.4,84.0,0.0,40.0
2024-01-17,SANTA HELENA,MARANHÃO,Amazônia,0.0,17.0,4.0,91.0
2024-01-17,CARUTAPERA,MARANHÃO,Amazônia,1.75,15.75,28.25,48.5
2024-01-17,SÃO JOÃO DOS PATOS,MARANHÃO,Cerrado,0.0,0.0,0.0,54.75
2024-01-17,MIRANDA DO NORTE,MARANHÃO,Amazônia,0.0,468.0,0.0,60.33
2024-01-17,CENTRO NOVO DO MARANHÃO,MARANHÃO,Amazônia,1.8,67.4,12.6,86.2
2024-01-17,FORTUNA,MARANHÃO,Cerrado,0.0,203.4,0.0,39.2
2024-01-17,SÃO RAIMUNDO DO DOCA BEZERRA,MARANHÃO,Cerrado,0.0,916.0,0.0,41.0
2024-01-17,SÃO BERNARDO,MARANHÃO,Cerrado,1.0,286.5,0.0,82.5
2024-01-17,CURURUPU,MARANHÃO,Amazônia,0.0,20.0,8.0,71.0
2024-01-17,TURIAÇU,MARANHÃO,Amazônia,0.5,0.0,6.0,115.5
2024-01-17,PAULINO NEVES,MARANHÃO,Cerrado,0.5,95.0,0.0,46.0
2024-01-17,PARNARAMA,MARANHÃO,Cerrado,0.27,80.0,0.2,81.0
2024-01-17,JOÃO LISBOA,MARANHÃO,Amazônia,0.0,19.0,4.0,57.0
2024-01-17,CHAPADINHA,MARANHÃO,Cerrado,2.0,1574.0,0.0,65.5
2024-01-17,ARAIOSES,MARANHÃO,Caatinga,0.0,0.0,4.0,66.67
2024-01-17,ARAIOSES,MARANHÃO,Cerrado,0.0,82.33,2.5,82.5
2024-01-17,HUMBERTO DE CAMPOS,MARANHÃO,Cerrado,0.0,62.0,0.0,128.0
2024-01-17,GOVERNADOR ARCHER,MARANHÃO,Cerrado,0.0,43.0,0.0,68.5
2024-01-17,BURITI,MARANHÃO,Cerrado,1.0,212.37,0.0,83.13
2024-01-17,SÃO FRANCISCO DO MARANHÃO,MARANHÃO,Caatinga,1.0,174.5,0.0,52.0
2024-01-17,PINHEIRO,MARANHÃO,Amazônia,0.0,0.0,2.5,26.5
2024-01-17,MAGALHÃES DE ALMEIDA,MARANHÃO,Cerrado,0.0,118.08,0.17,55.92
2024-01-17,MAGALHÃES DE ALMEIDA,MARANHÃO,Caatinga,0.0,118.44,0.0,63.78
2024-01-17,VARGEM GRANDE,MARANHÃO,Cerrado,3.33,266.0,0.0,118.0
2024-01-17,SÃO BENEDITO DO RIO PRETO,MARANHÃO,Cerrado,2.0,1111.75,0.0,855.5
2024-01-17,TURILÂNDIA,MARANHÃO,Amazônia,1.0,0.0,43.0,73.33
2024-01-17,BARREIRINHAS,MARANHÃO,Cerrado,1.33,80.33,0.0,102.17
2024-01-17,COLINAS,MARANHÃO,Cerrado,0.0,535.75,0.0,73.0
2024-01-17,TIMON,MARANHÃO,Cerrado,0.0,0.0,0.0,91.43
2024-01-17,BACABAL,MARANHÃO,Amazônia,0.5,129.5,0.0,74.5
2024-01-17,BACABAL,MARANHÃO,Cerrado,0.0,20.0,0.0,129.0
2024-01-17,BOA VISTA DO GURUPI,MARANHÃO,Amazônia,1.0,6.67,25.0,43.33
2024-01-17,ZÉ DOCA,MARANHÃO,Amazônia,0.0,0.0,0.5,74.0
2024-01-17,CAXIAS,MARANHÃO,Cerrado,0.0,8.18,0.0,59.0
2024-01-17,PRIMEIRA CRUZ,MARANHÃO,Cerrado,0.0,13.69,0.0,117.15
2024-01-17,GRAJAÚ,MARANHÃO,Cerrado,0.0,90.59,1.11,320.11
2024-01-17,MATÕES,MARANHÃO,Cerrado,0.55,108.27,0.0,106.0
2024-01-17,GODOFREDO VIANA,MARANHÃO,Amazônia,1.11,0.0,2.78,115.56
2024-01-17,BOM JARDIM,MARANHÃO,Amazônia,0.09,168.91,0.73,148.55
2024-01-17,TUTÓIA,MARANHÃO,Cerrado,0.0,13.33,1.67,84.67
2024-01-17,ALTO ALEGRE DO PINDARÉ,MARANHÃO,Amazônia,0.0,60.0,0.0,137.0
2024-01-17,NAZÁRIA,PIAUÍ,Caatinga,0.0,0.0,0.0,22.63
2024-01-17,MIGUEL ALVES,PIAUÍ,Cerrado,0.0,50.0,0.0,30.0
2024-01-17,PASSAGEM FRANCA DO PIAUÍ,PIAUÍ,Caatinga,0.0,0.0,0.0,47.33
2024-01-17,AVELINO LOPES,PIAUÍ,Cerrado,0.0,0.0,12.0,42.0
2024-01-17,PALMEIRAIS,PIAUÍ,Caatinga,0.0,0.0,0.0,80.0
2024-01-17,SANTA LUZ,PIAUÍ,Cerrado,1.5,258.0,0.5,67.5
2024-01-17,UNIÃO,PIAUÍ,Cerrado,0.0,12.22,0.0,207.11
2024-01-17,CAPITÃO DE CAMPOS,PIAUÍ,Caatinga,0.0,0.0,0.0,34.0
2024-01-17,PIRACURUCA,PIAUÍ,Caatinga,0.0,0.0,0.0,295.0
2024-01-17,MARCOS PARENTE,PIAUÍ,Cerrado,2.0,4.0,0.0,38.0
2024-01-17,ESPERANTINA,PIAUÍ,Caatinga,0.0,13.0,0.0,21.0
2024-01-17,SÃO JOSÉ DO PEIXE,PIAUÍ,Caatinga,1.0,12.0,2.5,32.5
2024-01-17,PAULISTANA,PIAUÍ,Caatinga,2.0,0.0,81.33,47.33
